name,id,popularity,release_date,hit_miss,duration,loudness,tempo,tempo_confidence,time_signature,time_signature_confidence,key,key_confidence,mode,mode_confidence,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence
Armed And Dangerous,5wujBwqG7INdStqGd4tRMX,86,10/12/2018,hit,169.99909,-6.702,130.032,0.415,4,1,10,0.649,1,0.476,0.186,0.736,0.67,0,0.114,0.311,0.845
Moonlight,0JP9xo3adEtGSdUEISiszL,89,16/3/2018,hit,135.09039,-5.723,128.009,0.684,4,1,9,0.425,0,0.5,0.556,0.921,0.537,0.00404,0.102,0.0804,0.711
High Hopes,1rqqCSm0Qe4I9rUvWncaom,93,22/6/2018,hit,190.94667,-2.729,82.014,0.132,4,1,5,0.275,1,0.42,0.193,0.579,0.904,0,0.064,0.0618,0.681
Money,2GGMabyHXnJmjY6CXhhB2e,86,23/10/2018,hit,183.52726,-6.508,130.003,0.409,4,1,8,0.528,0,0.438,0.00534,0.95,0.59,0,0.11,0.29,0.219
rockstar (feat. 21 Savage),0e7ipj03S05BNilyu5bRzt,90,27/4/2018,hit,218.14667,-6.136,159.801,0.347,4,0.517,5,0.332,0,0.257,0.117,0.587,0.535,6.56E-05,0.131,0.0898,0.14
Space Cadet (feat. Gunna),1fewSx2d5KIZ04wsooEBOz,85,6/11/2018,hit,203.26667,-9.789,109.004,0.72,4,0.98,5,0.732,0,0.69,0.368,0.901,0.464,1.71E-05,0.238,0.0645,0.638
Sweet but Psycho,25sgk305KZfyuqVBQIahim,95,17/8/2018,hit,187.43633,-4.724,133.002,0.838,4,1,1,0.88,1,0.865,0.0691,0.719,0.704,0,0.166,0.0476,0.628
Eastside (with Halsey & Khalid),0d2iYfpKoM0QCKvcLCkBao,89,12/7/2018,hit,173.79986,-7.648,89.391,0.293,4,0.973,6,0.404,0,0.608,0.555,0.56,0.68,0,0.116,0.321,0.319
Pure Cocaine,577YBGuskWkVDCxZrLRB4v,84,30/11/2018,hit,154.02395,-6.071,127.05,0.934,4,1,10,0.292,0,0.494,0.00127,0.964,0.487,6.57E-06,0.115,0.421,0.107
Wake Up in the Sky,0QIjsbm2fh1cJ45XO9eGqq,86,14/9/2018,hit,204.66467,-5.144,143.01,0.609,4,1,4,0.488,0,0.332,0.00381,0.8,0.578,0,0.359,0.0485,0.367
Tu Te Main,014vK5jnwSw4CBe2XIkVbR,12,6/8/2018,miss,242.59483,-4.981,132.377,0.312,4,1,6,0.665,1,0.557,0.464,0.564,0.617,0,0.556,0.0507,0.561
Kelambu,01TeS5INIliEC9KSDPKcBJ,4,15/5/2018,miss,244.1,-5.105,134.993,0.625,4,0.974,0,0.611,1,0.629,0.495,0.567,0.939,8.52E-05,0.111,0.108,0.487
Soorma Anthem,01d8tSqJUrPlK1l8FwgsCF,37,3/7/2018,miss,251.99152,-7.028,113.99,0.8,4,1,7,0.04,0,0,0.046,0.723,0.666,0,0.106,0.0274,0.117
Baap Aa Gaya,0560UpkU5WDS27qb0TgP0A,1,21/9/2018,miss,168.5649,-5.373,95.999,0.406,4,1,4,0.711,1,0.513,0.378,0.804,0.874,0,0.0728,0.231,0.415
Kannamma Kanvizhi,05iTSR19OE1olJ5er2aIME,9,25/9/2018,miss,206.62499,-18.514,119.91,0.125,4,0.919,7,0.433,0,0.443,0.88,0.458,0.11,1.31E-05,0.114,0.0329,0.144
"Sun Sahiba Sun (From ""Ram Teri Ganga Maili"")",05kWM9mXzCqwITa9slp54C,2,6/6/2018,miss,314.04989,-5.629,151.327,0.325,4,0.855,5,0.272,1,0.328,0.737,0.474,0.68,0,0.134,0.095,0.679
Hey Hey ILU - Male Version,0658dnpV06sNkubZDoR1zR,1,7/5/2018,miss,147.33465,-12.402,167.118,0.749,4,0.645,7,0.304,1,0.377,0.0341,0.759,0.608,0.00318,0.0673,0.0862,0.489
My Love,06HO3qrdlDxMzAvZMAS0Tz,4,26/7/2018,miss,244.75256,-3.807,87.699,0.042,4,0.976,1,0.376,0,0.488,0.703,0.395,0.666,6.37E-05,0.369,0.0317,0.192
Tahuke Akash,07hNK6YiZYqx6J3bINprzc,0,11/3/2018,miss,274.95193,-6.518,79.969,0.356,4,1,4,0.555,1,0.317,0.153,0.66,0.864,0,0.195,0.109,0.675
Uri Kahur,087bK8ss26sw2K0QOU5mYb,0,22/3/2018,miss,156.66667,-9.454,179.861,0.09,4,1,11,0.443,0,0.498,0.309,0.45,0.504,0,0.0746,0.0732,0.426
Madhuvilum Madhuramai,0DxF6cz1cdGtcsTzc2SnFS,19,6/5/2018,miss,230.95873,-13.295,117.476,0.606,4,0.365,2,0.512,1,0.586,0.933,0.718,0.218,0.0206,0.0998,0.0382,0.754
Maathado Taareya,0FdSeiZBsCo5WsZlTzc5wv,4,14/9/2018,miss,256.43107,-9.144,170.014,0.26,4,1,6,0.331,0,0.511,0.361,0.675,0.519,0.0201,0.113,0.0714,0.547
Ondu Kanasina Hnde,0HMJiJifVqhEOTHT6MV3Ay,0,14/2/2018,miss,191.31279,-10.723,163.625,0.146,3,1,6,0.405,1,0.348,0.828,0.42,0.339,3.91E-06,0.078,0.0338,0.461
Shundori Komola,0I9QZtz9BuY3CTKXR1GGkm,5,3/11/2018,miss,193.88063,-5.121,66.926,0,4,1,4,0.292,1,0.297,0.305,0.656,0.91,0,0.303,0.212,0.911
"Indradhanu (From ""Ani…Dr. Kashinath Ghanekar"")",0IAZGVE80sLuww4IkZsbuU,0,31/10/2018,miss,251.59751,-6.965,103.878,0.066,4,1,6,1,1,0.766,0.559,0.469,0.469,0.00939,0.0893,0.0557,0.721
Tu Bhet Na,0IHFoivhoVBlt49iiWhYIJ,0,24/4/2018,miss,277.8,-7.494,99.707,0.293,4,1,7,0.53,1,0.677,0.629,0.385,0.537,4.34E-05,0.245,0.0371,0.381
Sach Ki Raahon Pe,0IWZTyLhtqartL2cdf9SkA,0,3/1/2018,miss,390.98762,-4.011,119.937,0.803,3,0.883,10,0.711,1,0.684,0.805,0.626,0.524,1.30E-05,0.111,0.028,0.474
It's a Beautiful Day,0J0Pn5R22lCHqcyivDzKi1,5,19/7/2018,miss,242.24998,-7.105,66.5,0.232,4,0.866,0,0.447,0,0.566,0.553,0.63,0.739,0.000875,0.3,0.0767,0.511
"Bidaay (From ""Bidaay Byomkesh"")",0JljXOItM8vv8nzXy15fko,2,26/7/2018,miss,262.55061,-15.409,68.034,0,4,0.926,2,0.996,1,0.881,0.905,0.504,0.165,0.0046,0.187,0.0298,0.348
Kache Kache Baswa,0KLhJGfwRGaS9CRSAigKPB,0,4/5/2018,miss,162.28712,-6.622,119.93,0.409,4,0.986,6,0.283,0,0.34,0.706,0.525,0.467,5.90E-05,0.3,0.0304,0.243
Sneha Poompadathe,0MGUMLsFsMQ4utivjWPiF8,0,14/5/2018,miss,289.5,-9.461,87.49,0.114,3,0.607,2,0.43,0,0.316,0.773,0.655,0.444,6.63E-05,0.109,0.0295,0.344
Raja Ko Rani Se Pyar Ho Gaya,0NfunJXLfz4Oewqd9nEtVY,6,28/8/2018,miss,124.70853,-23.696,110.083,0.045,3,0.554,7,0.466,0,0.699,0.834,0.593,0.0685,5.34E-06,0.476,0.361,0.672
Odha Ke Chhadar Balamwa,0Nq0qU9G1UBud89nxb8TfU,0,3/11/2018,miss,190.30667,-2.471,128,0.838,4,1,1,0.309,0,0.385,0.234,0.753,0.951,0,0.352,0.0724,0.837
Kodamanthaya,0PMIvtNYcwRuYd8l033z6v,0,3/5/2018,miss,296,-3.919,130.086,0.484,4,0.959,10,0.228,1,0.208,0.327,0.63,0.882,0.00265,0.0992,0.0747,0.75
Nanhi Si Jaan,0PZikPTwBKQmVfbrX3G0tW,23,6/11/2018,miss,292.32,-14.114,73.998,0.172,4,0.936,0,0.777,1,0.67,0.704,0.519,0.248,0.00172,0.165,0.0306,0.123
Onnavitta Yarum Yenakila - Version 2,0QbUfOdejdYzHWrOYNap3I,28,4/8/2018,miss,277.36231,-3.771,83.822,0.025,4,0.942,7,0.737,0,0.687,0.339,0.503,0.814,0,0.0803,0.0359,0.608
Bommale,0QrpiDsR2z0LWE0xAGBTRe,0,15/1/2018,miss,266.10916,-10.665,159.956,0.156,4,1,1,0.669,1,0.5,0.157,0.646,0.784,0.01,0.361,0.0813,0.71
Pranayamayi Radha,0Su56fDUkKtgKi44aFDPyx,28,1/7/2018,miss,307.14113,-9.766,176.011,0.129,1,0.993,10,0.114,0,0.262,0.708,0.235,0.407,0,0.21,0.0385,0.142
Radha Nachegi,0Udx6TxLm6SZF1jS2aeyeR,0,3/9/2018,miss,306.95828,-6.389,171.837,0.132,3,0.893,5,0.217,0,0.451,0.223,0.509,0.842,1.38E-05,0.11,0.166,0.879
"Inayae (From ""Thadam"")",0Vt8uXauV5ptF470jaap6i,43,12/5/2018,miss,214.37433,-5.995,91.994,0.287,4,0.997,2,0.628,1,0.647,0.821,0.522,0.603,3.65E-05,0.0789,0.0274,0.545
Iraivanai Thedi,0XHxCpEMEOraO0fzbqtpC1,4,21/8/2018,miss,279.12,-17.934,81.985,0.165,4,0.945,2,0.758,1,0.476,0.15,0.518,0.364,9.61E-05,0.0997,0.0725,0.625
"Chithirai Nela (From ""Kadal"")",0Xd5e8MDJSd6NcDgGjHczH,1,15/6/2018,miss,304.09333,-9.496,83.897,0.033,4,0.92,4,0.466,1,0.56,0.882,0.325,0.399,0.000971,0.0886,0.0341,0.224
Tu Har Jagah Hai,0YGFgx3iCipE7PZz8kTU6Z,1,23/11/2018,miss,358.22331,-3.901,79.979,0.093,4,1,6,0.482,0,0.512,0.0586,0.499,0.822,0,0.132,0.0367,0.204
"Chin Chin Chu (From""Happy Phirr Bhag Jayegi"")",0Yk0AJFZJHA6c5W4RV7Tnl,26,10/8/2018,miss,225.99932,-4.463,105.987,0.887,4,1,2,0.549,1,0.513,0.301,0.802,0.916,0,0.155,0.111,0.893
"Jaadugari (From ""Savita Damodar Paranjpe"")",0YyvgkcVLizTsHGSsNEcGN,1,3/8/2018,miss,256.95751,-7.775,160.064,0.14,4,0.897,6,0.136,1,0.193,0.389,0.596,0.556,3.04E-06,0.106,0.0418,0.425
Borbaad,0Z2DXZhGylVvtX7909yh1W,0,30/7/2018,miss,276.7059,-3.658,170.054,0.2,4,1,1,0,1,0.233,0.00179,0.455,0.969,0,0.39,0.24,0.606
EDM - Instrumental,0ZY6VYdVzZv4D8yyyx0BT2,14,28/4/2018,miss,204.27592,-7.017,177.025,0.543,3,1,7,0.594,1,0.582,0.0103,0.441,0.733,0.8,0.119,0.0562,0.197
Saiya U Na Hoi,0aWMgOKZGW5doT8MQtpMWu,0,23/10/2018,miss,211.48517,-5.135,100.961,0.643,4,0.994,8,0.563,0,0.401,0.419,0.808,0.902,0,0.036,0.15,0.948
Salamaley,0bWLci7ZOY76hTRQhfZw7C,2,18/8/2018,miss,41.6,-7.615,149.973,0.253,4,1,0,0.803,0,0.62,0.306,0.83,0.504,0.000107,0.2,0.114,0.784
Neeyam Sooryan,0cLreTgCqQOQTE4z4Q1kPw,4,11/5/2018,miss,306.83732,-11.258,124.997,0.579,4,1,0,0.529,0,0.634,0.9,0.663,0.39,0.152,0.199,0.0306,0.422
Magadheera,0cUTw23XSFTC5srWetUIDg,0,1/3/2018,miss,274.0844,-4.671,123.094,0.425,4,0.987,7,0.284,1,0.516,0.0705,0.469,0.844,0,0.336,0.207,0.806
Dum Maro Dum,0d06fuOXmYCDJCumK4nwyT,3,14/5/2018,miss,218.6239,-8.515,150.1,0.495,4,1,11,0.523,1,0.435,0.105,0.701,0.818,1.71E-05,0.366,0.196,0.481
Alaalaa,0d3OgJJ7iZ25Vglgm35qkw,18,24/9/2018,miss,228,-6.788,142.457,0.432,3,1,10,0.004,1,0.272,0.37,0.516,0.662,3.52E-06,0.104,0.0357,0.396
Thandora Kannaala,0eDLoebC4EYGt5Apjxwcgq,23,11/6/2018,miss,262.20998,-5.093,120.028,0.722,4,0.831,7,0.508,0,0.495,0.259,0.652,0.756,0,0.278,0.0482,0.749
Cheeky Cheeky,0iMonZKVIMosykPj3i11Qm,5,24/6/2018,miss,230.53061,-4.64,139.99,0.8,4,1,6,0.827,0,0.845,0.0181,0.646,0.958,0.000334,0.0745,0.0542,0.945
Nikkal Nikkal,0iRBK7Dth8T6Ix4Xrj2jhJ,1,9/5/2018,miss,165.74667,-5.94,73.345,0.039,4,1,10,0.486,0,0.548,0.257,0.77,0.911,3.38E-05,0.116,0.322,0.851
Baggidi Baggidi Gopal,0jldicJO6vc5WAgnPKBYTy,0,4/6/2018,miss,195.2258,-5.529,150.11,0.636,4,1,10,0.422,0,0.576,0.195,0.808,0.946,0.735,0.088,0.0972,0.612
Aasa Vachen,0jnYdr7eywOD0B8FzghYaH,0,11/9/2018,miss,272.06204,-6.207,89.992,0.237,4,1,11,0.573,0,0.575,0.268,0.582,0.66,0,0.214,0.0332,0.39
Tangari Mein Langadi,0qnlQCO0I9n6GNOODx2juX,0,5/2/2018,miss,183.2,-4.539,112.564,0.786,3,1,4,0.341,0,0.369,0.137,0.711,0.878,0.000712,0.302,0.185,0.567
"Love U Love U (From ""Pagalpanti"")",0qrZDqbkzfKj5Rw3tbb30g,1,22/5/2018,miss,192.28834,-4.873,136.864,0.073,4,1,1,0.084,0,0.292,0.304,0.465,0.845,0,0.147,0.161,0.791
Kathare,0sqikCyHJuY6U6bOAriBt4,0,25/7/2018,miss,222.28794,-7.583,98.984,0.298,1,0.802,2,0.386,1,0.467,0.46,0.634,0.575,0.000365,0.115,0.0274,0.501
Thaaru Maara,0vXrY2AzFg3Ie3jdjNNcAB,1,27/7/2018,miss,153.08825,-5.36,101.269,0,3,0.988,9,0.291,0,0.308,0.486,0.661,0.79,0,0.133,0.17,0.857
Ardham Leni Navvu,0vmyTsqqjof64KZya1XoF0,13,18/3/2018,miss,247.22889,-7.929,83.006,0.075,4,0.87,7,0.735,1,0.667,0.84,0.662,0.711,0.0538,0.114,0.0538,0.693
Rahasya,0wCP3NNSaxN8stAFNCjhyV,2,8/5/2018,miss,196,-10.025,129.944,0.948,4,1,8,0.528,0,0.32,0.0615,0.585,0.687,3.34E-05,0.0768,0.0376,0.324
Reppalaninda,0wS0P4poLYspU4YpCA09Gx,32,29/6/2018,miss,194.03846,-6.427,86.773,0.067,5,0.828,2,0.068,0,0.229,0.579,0.494,0.526,0.000239,0.0953,0.0495,0.922
Ooi Maa... Haay Daiya,0wgprzpu0Acu0ss5ykE5hf,0,15/3/2018,miss,264.17093,-3.863,122.084,0.019,4,1,5,0.416,0,0.494,0.386,0.498,0.858,0,0.406,0.231,0.81
Kannamma,0yQJdXUI1sAGgMapnpqrGi,10,15/5/2018,miss,269.76,-10.363,132.995,0.789,4,1,2,0.888,1,0.855,0.574,0.704,0.622,0.0454,0.0529,0.0314,0.379
Baaki Hai,10oOvkGE4r3JZbnnrizrbr,5,23/10/2018,miss,269.11397,-6.23,90.924,0.21,4,0.992,6,0.891,0,0.963,0.617,0.362,0.555,0,0.276,0.033,0.31
Machakkanni,12hNPI3FM21rEs8aor8niw,30,4/8/2018,miss,251.92399,-3.609,121.98,0.662,4,0.236,0,0.674,0,0.621,0.189,0.706,0.785,0,0.116,0.0497,0.889
Love you Ni Mutiyare,14YgcXQZV69klA1hW6XzWR,20,16/10/2018,miss,197.21215,-2.939,168.056,0.112,4,1,3,0.637,0,0.43,0.504,0.669,0.87,5.00E-05,0.103,0.14,0.943
Mor Mayaru Hawaye Sath - Prem Ke Bandhna,16QgdPDjNcVWtm9n6QQ5Tw,0,12/6/2018,miss,290.32005,-4.185,143.897,0.667,3,0.949,0,0.804,0,0.739,0.494,0.552,0.797,3.37E-06,0.118,0.0333,0.558
Kanya Re,16pqxlp5G3ZoB08RFImL7d,0,5/11/2018,miss,225.51524,-6.599,127.934,0.75,4,0.996,7,0.63,1,0.717,0.223,0.65,0.701,2.53E-06,0.0616,0.0426,0.463
"Mu Khanti Odia Jhia Title Song - From ""Mu Khanti Odia Jhia""",16upUANbGWcDvp7l4x6VoW,0,12/4/2018,miss,260.85596,-2.255,92.013,0.704,4,1,7,0.981,0,0.796,0.159,0.701,0.93,0,0.396,0.0838,0.793
Billgates,17IorrfpPyMpwLm6kfbW63,0,5/10/2018,miss,248,-5.247,112.588,0.312,3,0.934,10,0.33,0,0.293,0.0959,0.685,0.939,5.30E-06,0.397,0.374,0.714
24 Kisses - Theme Song,18jNb8lXqAxVK8qxwZHn0l,1,21/10/2018,miss,280.44531,-5.91,176.005,0.232,4,1,1,0.744,0,0.789,0.797,0.361,0.41,2.84E-06,0.121,0.0275,0.171
Lagne Lage Ho,1AeuPalA1I69PqsqyhyQDB,0,6/6/2018,miss,76.48689,-15.268,139.592,0.045,4,1,4,0.326,1,0.464,0.82,0.5,0.22,0.00171,0.162,0.0336,0.479
Tik Tik Tik - Karaoke,1Cr33FxO8dDsPeGvI2vjwV,6,4/1/2018,miss,249.78009,-6.25,82.019,0.062,4,1,2,0.513,1,0.5,0.0275,0.722,0.724,0.00303,0.276,0.0901,0.755
Bali Pe Balam Ka,1D14wHzhMz1sP8tq2OBoij,0,23/10/2018,miss,242.55565,-3.15,164.834,0.091,3,1,8,0.304,1,0.442,0.613,0.331,0.903,4.62E-06,0.307,0.0827,0.894
Abhahi Na Kanch Bah,1DN1ZhivBM2wbredzZcOfV,0,26/4/2018,miss,348.44925,-1.653,157.925,0.761,4,1,5,0.452,0,0.397,0.189,0.574,0.979,0.018,0.239,0.217,0.605
Pyar Sabke Ruwavela Paara,1HmOfGpXtJwePuYbw1tb0n,0,6/4/2018,miss,272.00803,-3.175,154.934,0.317,3,0.977,9,0.508,0,0.485,0.689,0.612,0.774,0,0.109,0.093,0.778
Sudhu Sudhu Mon Amar,1Ilj5ZZxqscNJGMgPRILTB,0,2/10/2018,miss,218,-8.915,87.914,0.261,4,0.877,6,0.771,1,0.74,0.81,0.341,0.553,0,0.234,0.0532,0.588
Banna Kavidha,1JCGQbdIj4ZXQME1DRUo2P,0,9/7/2018,miss,234.07664,-7.767,138,0.853,4,0.838,9,0,0,0.217,0.457,0.619,0.643,1.27E-05,0.241,0.036,0.284
Kottha Metro Rail,1KZFVuIabkrHVq4yZFO8Kp,9,17/9/2018,miss,258.40907,-6.232,132.04,0.267,4,1,0,0.938,1,0.718,0.41,0.865,0.77,0.0106,0.113,0.0853,0.748
Esho Hey,1Keo6glyCIWuQQsmJQbWFo,10,8/11/2018,miss,353.17651,-8.103,169.95,0.052,4,0.756,0,0.863,1,0.748,0.802,0.27,0.528,1.27E-06,0.119,0.0428,0.462
Thanuvina Dhigbhandana,1LrT2SpnLIqvzVovzbrkNk,0,27/8/2018,miss,187.45379,-7.84,155.839,0.3,4,0.984,0,0.835,0,0.7,0.631,0.443,0.521,0,0.141,0.0362,0.271
Mr. Cheater Ramachari Theme,1QOzWSUcEIa9XmVxPsc3Iz,0,11/5/2018,miss,124,-11.512,180.008,0.378,4,0.601,8,0.266,1,0.453,0.378,0.323,0.487,0.984,0.143,0.0397,0.244
"Sachin Sachin (From ""Sachin - A Billion Dreams"")",1QpYmxobhz9jFqcU9wCABY,10,7/3/2018,miss,249.78286,-7.678,135.98,0.795,4,0.848,5,0.417,1,0.334,0.272,0.57,0.928,0.00438,0.129,0.0849,0.393
Vadhayiaan,1QzhO0Qgr9OBMPN4faftMT,0,25/1/2018,miss,199.2098,-3.886,144.114,0.896,4,1,8,0.566,1,0.464,0.238,0.73,0.949,4.22E-06,0.0837,0.139,0.622
Gypsy Women - Karaoke Version,1RPWbPdNQRYLWDMGoOKilL,1,26/1/2018,miss,241.65578,-7.219,133.002,0.875,4,1,7,0.366,1,0.506,0.000125,0.57,0.935,0.851,0.103,0.0351,0.619
Dujone Dujone - Sad,1TnVPoiMMAOO1pu2CT7Kmc,0,28/6/2018,miss,284.57143,-12.861,70.106,0.04,4,1,7,0.682,0,0.609,0.749,0.359,0.274,1.03E-06,0.106,0.0342,0.274
Theme of Annanukku Jey,1VJ6g7mUv6MUY6tEKQgQ0e,0,27/7/2018,miss,124.12499,-10.243,86.982,0.59,4,1,1,0.071,1,0.277,0.688,0.586,0.226,0.89,0.0735,0.0276,0.344
Kannanin Leelai,1WloGqqxFkJVPSKo3jCY2U,3,7/9/2018,miss,213.05569,-11.757,156.378,0.691,4,0.996,1,0,0,0.308,0.0233,0.579,0.645,0.399,0.128,0.0723,0.282
Jagga,1Xn8TPkXho8BPRuFUVJvFY,8,18/9/2018,miss,162.75864,-2.095,174.065,0.455,4,1,1,0.528,1,0.49,0.0331,0.652,0.933,4.42E-06,0.38,0.16,0.705
Winds of the Darkest Hour,1YlVGbc0yyGUzCeHa0wVjN,3,9/2/2018,miss,127.5,-10.274,134.642,0.037,3,0.471,2,0.312,1,0.442,0.152,0.553,0.578,0.65,0.154,0.0485,0.133
Andheron Mein Rishtey,1aVxulerN2EJfEr7fndbpq,31,27/7/2018,miss,299.2142,-7.882,135.997,0.517,4,0.869,2,0.461,0,0.516,0.107,0.615,0.621,0.000268,0.0744,0.0498,0.418
Raja Janakji Ke Angna,1cD8F3UVR01af3w1lEPHbo,1,26/7/2018,miss,249.6483,-6.396,135.995,0.833,4,1,9,0.202,1,0.358,0.216,0.625,0.91,0,0.283,0.0939,0.917
Koi Toh Mere Paas Hai,1cebIAoIPACZFbCen0wJoF,0,21/8/2018,miss,360,-7.399,121.869,0.703,4,0.999,4,0.33,1,0.433,0.529,0.615,0.544,1.35E-05,0.235,0.032,0.396
Tera Hua (Unplugged),1cpvMv562WNWclqldRfHnw,32,3/10/2018,miss,230.00454,-7.046,103.451,0.027,5,0.506,2,0.636,1,0.709,0.751,0.301,0.318,5.32E-06,0.161,0.0283,0.245
Thirboki Shoki,1ejj26lG6MTnsQM3TEpBkO,0,6/1/2018,miss,297.9488,-5.943,75.058,0.029,4,0.948,8,0.537,1,0.514,0.707,0.663,0.798,1.06E-06,0.211,0.209,0.682
Natpukendrum Kavalai,1f8By1NjNGkMKuurII0OUF,0,14/7/2018,miss,285.81819,-7.007,110.012,0.893,4,0.887,9,0.4,0,0.315,0.0211,0.714,0.753,0.00231,0.278,0.0372,0.865
Shuruvaythu Noda Karunada Haada,1frPrEBQLIF20L1vbib2vc,0,5/10/2018,miss,231.47433,-5.104,108.01,0.826,4,1,7,0.677,1,0.587,0.0612,0.822,0.836,0.00012,0.0979,0.0332,0.796
Hey Nattu Kodi,1kTuU93u7iO1JqN0l4cVlx,0,20/4/2018,miss,274.24766,-7.401,94.988,0.798,4,1,0,0,1,0.233,0.149,0.883,0.492,0,0.14,0.148,0.782
Barbie Doll,1mValwbA2fpmwYQmGioztG,3,13/11/2018,miss,209.86404,-4.454,145.079,0.556,4,1,7,0.723,1,0.561,0.0765,0.734,0.804,1.68E-06,0.0573,0.117,0.703
Takka Takka,1nzRCYaSlN11gRSKs4wTUI,0,25/9/2018,miss,200.61061,-7.841,154.987,0.225,4,1,9,0.464,0,0.234,0.432,0.732,0.723,1.80E-06,0.189,0.314,0.636
All The World Is A Stage,1oNP4gDlMihNydrLCFVC7D,1,22/1/2018,miss,33.37478,-8.887,135.128,1,4,1,11,0.714,0,0.737,0.635,0.898,0.406,0.017,0.0981,0.131,0.945
Hey,1oS75lKo31Vt2tNaFbTRk9,17,12/1/2018,miss,232.14707,-5.646,169.985,0.031,4,1,0,0.289,0,0.552,0.0562,0.44,0.895,0,0.0739,0.0772,0.601
Savaal,1rD7xhLsMHEpA0W6Sh6M90,30,23/8/2018,miss,233.35714,-5.168,139.967,0.706,4,1,11,0,0,0,0.0427,0.728,0.837,3.76E-06,0.328,0.0461,0.8
Roshagadu Ra,1sgHxFjLuVSZaeWB1mYxe5,0,13/11/2018,miss,174.63102,-6.526,124.036,0.759,4,1,5,0.647,1,0.282,0.0294,0.792,0.634,5.52E-06,0.104,0.035,0.579
Enannu Ariyada,1tk2WmpxlXgz4WYKCWeZCv,0,2/5/2018,miss,206.9805,-11.163,146.402,0.078,3,0.965,0,0.728,1,0.581,0.976,0.232,0.129,0.000643,0.261,0.0345,0.136
Reva Title Track,1uZSjAYj5ksc51JyyC3IH1,0,26/3/2018,miss,211.53379,-8.554,94.013,0.358,4,1,0,0.708,1,0.72,0.777,0.493,0.521,0.000175,0.134,0.0296,0.411
Kaalo Bhammariyo,1v8Q7aCRl53OFYZZ0rRxod,0,26/3/2018,miss,164.35664,-6.256,77.405,0,4,0.973,4,0.092,0,0.444,0.784,0.235,0.546,0.00158,0.175,0.0444,0.222
Nit Khair Manga,1vG2VKmXPAXrYush08oZLy,48,20/2/2018,miss,228.26553,-5.356,119.036,0.782,4,1,1,0.241,0,0.226,0.482,0.782,0.694,0,0.757,0.0733,0.601
Kinavu Kondu,1wJB0zOY0OkyGGHeSHnAsm,19,6/4/2018,miss,256.4751,-8.5,92.966,0.36,4,1,4,0.501,1,0.56,0.757,0.645,0.653,0.00162,0.137,0.0389,0.555
Hold On Hold On,1weIDKaHWElnPeVtOmVhmL,20,4/6/2018,miss,223.101,-7.367,100.038,0.255,4,1,5,0.594,1,0.476,0.504,0.661,0.794,0.000102,0.0624,0.105,0.745
Ga Gha Megha,1xDCiF9eAkoubHLo2C3oz0,31,18/3/2018,miss,243.16667,-6.442,90.04,0.626,4,1,10,0.543,1,0.545,0.822,0.658,0.695,0.0113,0.181,0.0414,0.697
"Shondhye Namar Aagey (From ""Bidaay Byomkesh"")",20yc9VwbvqljO2GWxwECTx,9,13/7/2018,miss,253.77329,-11.433,131.994,0.54,3,0.745,2,0.577,1,0.706,0.36,0.651,0.362,0.000354,0.439,0.0304,0.113
"Generation Aami (From ""Generation Aami"")",21ETJsaLTeniMCzKnwzbo8,3,14/11/2018,miss,179.47039,-3.407,169.794,0.545,4,1,0,0.629,1,0.618,0.0324,0.443,0.931,0,0.116,0.126,0.682
Mekh Wangu,24HoDrP4oRdTi8kA1vyaIJ,4,6/9/2018,miss,167.5,-2.109,177.809,0.275,3,1,5,0.018,0,0.381,0.156,0.42,0.848,0,0.317,0.251,0.787
"Selfish (From ""Race 3"")",24LqhaCHcgWsjjRLAbTxNW,23,13/6/2018,miss,297.25605,-6.352,154.081,0.002,3,0.826,1,0.582,1,0.681,0.758,0.339,0.436,0,0.136,0.0401,0.216
Hoye Aaye,24W7qMcRmf8NkfKSanqhZE,0,3/9/2018,miss,228.37628,-3.879,90.094,0.234,4,0.89,0,0.976,0,0.935,0.512,0.629,0.877,0,0.0973,0.0786,0.6
Locality Boys,25rhTbkt9ic5q7ldIZDcLR,1,20/4/2018,miss,216.94435,-5.123,83.468,0.286,4,1,11,0.241,1,0.333,0.158,0.795,0.867,9.48E-06,0.0474,0.189,0.778
"Laung Gawacha (From ""5 Weddings"")",25wY7xJFId0HWQDpfNi4bZ,3,13/10/2018,miss,190.18299,-3.887,105.003,0.924,4,1,1,0.944,1,0.848,0.26,0.758,0.902,8.65E-06,0.369,0.0615,0.734
Meesa Vecha Vetaikaaran,27TxzGRMlh5C6ySZ2rXK0R,18,24/9/2018,miss,286.07138,-5.963,126.033,0.087,3,0.965,0,0.659,1,0.458,0.0634,0.57,0.93,1.69E-06,0.641,0.101,0.764
Tajdar-E-Haram,28sK4C3OuCOXU9Jhw9FOk6,19,1/8/2018,miss,291.13737,-4.548,121.97,0.633,4,1,0,0.373,1,0.449,0.352,0.686,0.898,4.56E-06,0.0988,0.07,0.657
Lalaki Odhaniya Tohar Dekh Ke,29dEM7u3ZF06ZOIIaLwXzD,0,22/10/2018,miss,212.88948,-3.149,77.602,0.192,4,1,2,0,1,0.235,0.218,0.534,0.982,0.000694,0.275,0.165,0.638
